rxn_label,exp0,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,exp11,exp12,exp13,exp14,exp15,exp16,exp17,exp18,exp19,exp20,exp21,exp22,exp23,exp24,exp25,exp26,exp27,exp28,exp29,exp30,exp31,exp32,exp33,exp34,exp35,exp36,exp37,exp38,exp39,exp40,exp41,exp42,exp43,exp44,exp45,exp46,exp47,exp48,exp49,exp50,exp51,exp52,exp53,exp54,exp55,exp56,exp57,exp58,exp59,exp60,exp61,exp62,exp63,exp64,exp65,exp66,exp67,exp68,exp69,exp70,exp71,exp72,exp73,exp74,exp75,exp76,exp77,exp78,exp79,exp80,exp81,exp82,exp83,exp84,exp85,exp86,exp87,exp88,exp89,exp90,exp91,exp92,exp93,exp94,exp95,exp96,exp97,exp98,exp99,exp100,exp101,exp102,exp103,mean_abs_sens,max_abs_sens,mean_rel_change
r62 HO2 + NH2 <=> NH3 + O2,0.010478953007427638,0.011821608279628755,0.009639646697627877,0.010007351959213774,0.010998573246155345,0.009499627587558844,0.008952391288011698,0.007451236402495433,0.008712781693433045,0.0061952587857696615,0.00672807296271433,0.00361328536070302,0.004824326261522644,0.005752814264559231,0.007227354091559324,0.0076500039233986005,0.009425048386397955,0.00975092455105259,0.010786912329628275,0.011439230413213286,0.012040229561674618,0.008629744921270912,0.004095597502322912,0.0012648470501289354,0.0016590842656209793,0.003682814432762311,0.006005724505837211,0.006164693527548429,0.008000578005649607,0.007111102455735577,0.006916993423738926,0.006958933375568593,0.005548284624120008,0.009761334466843359,0.008215236436948643,0.001434245958117912,0.008454415696390239,0.004008063346956266,0.0019519011247253176,0.0028159746384693127,0.004183930507619138,0.005452796306838778,0.0057025108336801866,0.0063835386332413285,0.0063029725602399,0.0058558268709758676,0.005536234827857084,0.010078735071973613,0.0041411961505192834,0.0021544719672456714,0.005067417482649264,0.0017760914039321076,0.00033734494398640527,0.0037663729656833432,0.004608857652369242,0.0038030236538675213,0.006161900416955141,0.006251209231494523,0.007002071045965791,0.006247382149095607,0.007223078869460383,0.008028860005299433,0.006647584146368739,0.005016714986557587,0.010653298695364107,0.0002863658121365446,0.0025363429866840175,0.00312643306252548,0.004012585496213875,0.005303638958813688,0.0075181989527858,0.005641875851120065,0.009838711184547863,0.009335179498401383,0.005590537309876929,0.0015534375466939566,0.002007069136408245,0.002589732882078361,0.002291475986926744,0.005149174681821159,0.007240099673489904,0.004381852560731137,0.002935794966496719,0.004192408406058033,0.0023354259305350487,0.0054799459814821785,0.003153996011628242,0.004958288416204961,0.0038576617837523513,0.0013828369957417628,0.0018287445642694588,0.0019665641107586493,0.0013264081032638357,0.006781881911139581,0.0096809355611732,0.006924638065340625,0.0060007719663030265,0.0014611524997947716,0.006930327092447999,0.006400428534762152,0.00020942677963014654,0.005330637291512021,0.0007528219238567705,0.009287372427495843,0.005727305799006191,0.012040229561674618,-0.003988393837676603
r2 H2 + O <=> H + OH,0.004907503158647804,0.00339260948993651,0.004667877241925198,0.005066657025305505,0.005331567999785747,0.005592075198150244,0.006544024683587394,0.0038947814043141992,0.00479975342198533,0.004535842101696202,0.004277515114168044,0.004488912238949241,0.004111217327578992,0.0044785220708966084,0.0055495482635542475,0.0047332364039724606,0.004659239895012648,0.005222807843360265,0.006074457266707438,0.005069372306849058,0.003087641078804087,0.0034896925917537232,0.005159189411963458,0.004205822984060385,0.005060424298026821,0.005105207062140637,0.004718398590407639,0.0038779064914710656,0.0058159028201652235,0.0076683663720541455,0.005783614481189568,0.006420858299189921,0.0061270420060684965,0.006852419587963377,0.007326947345803504,0.00031761672057835773,0.005125477826975373,0.00020301635730168844,0.00508516807025801,0.004847519242024081,0.0061650059009643815,0.006206910836492041,0.005519945398971972,0.0057158476490184055,0.004305975441709167,0.006777766701445087,0.005789654221144484,0.00300217428444335,0.00978168735691327,0.007439084248744291,0.004598241944854537,0.008118364848994471,0.005042867010081364,0.005062193353210407,0.006435033700068016,0.003473137102117796,0.005490740012227541,0.004448212113250928,0.005447571049630634,0.005880751698762069,0.007274743353313817,0.006404142343540555,0.004534957531825242,0.003983061188041321,0.006477008119352418,0.004969293920896399,0.0054735049233571595,0.004668559994630853,0.005535617072187885,0.006302170809531333,0.005715823691284546,0.004978917606326236,0.002728059026714808,0.0037795082027524468,0.0037832816700663755,0.005303324691990112,0.004121459918335811,0.006273397622349272,0.0061734033477828095,0.007544960725913551,0.004787697203837575,0.011713938714176106,0.010567181373115795,0.011409928527985828,0.00891519892809391,0.003818536849812537,0.003265462214449087,0.01790892105517657,0.007854246162281487,0.0011280974308538472,0.006378703616687257,0.0020725186908506074,0.007629350122738077,0.008215348999636258,0.0036403728375491405,0.006678991218239671,0.007122388919992615,0.002659577337605759,0.005322301620531233,0.004855971160247477,0.004012185588298065,0.005186164558734579,0.004604455749274739,0.008347645334870455,0.00550478170137364,0.01790892105517657,-0.005483087520011066
r84 NH + NH2 <=> H + N2H2,0.005756985093513718,0.0066548351360300895,0.007513467695374316,0.006452517444229306,0.007587502850404032,0.007277180449936916,0.008758425647465597,0.009852390037006341,0.011151828312206551,0.007201539464098309,0.005065395319067385,0.005073381383837772,0.0042638732110144555,0.003959157982453586,0.005178395348523879,0.0059655875449246155,0.0059386878248754655,0.005952365016367024,0.006249524906945919,0.00782204798937377,0.0029056158435529626,0.0027560373898975464,0.0039032327702793815,0.004180499967969063,0.004490019862435237,0.005206870229795713,0.005694837060056776,0.005327538283274966,0.007992124115766188,0.00850555501090933,0.010193241305105837,0.010058533074425774,0.008438829720130533,0.007676580732581756,0.009308106159040557,0.004506424372878328,0.011195954365009808,0.004594678293805922,0.004249300291173628,0.004401377855354797,0.006478227766441096,0.006031138606029033,0.005754063438329902,0.006894139656881873,0.007193637571459609,0.008614756523018035,0.007106389879618371,0.0007448446311736038,0.00023979989931158238,0.001615593524333612,0.0006967568906621264,0.002116722627355906,0.0006794002075164695,0.003603572869794897,0.007793086561383644,0.005401640674948358,0.004245085823394328,0.0040974695396347495,0.0047875829722385035,0.005693518018692763,0.005760140532456596,0.008747084524210415,0.005918929085491249,0.005797450602998801,0.009447212126808461,0.002609345204151199,0.003326562672581082,0.0032087491826171266,0.004093604975630399,0.005401284293018206,0.005775181243499799,0.007317488096352887,0.000149082145579522,7.171802164797694e-05,0.00040644515806567396,0.0014410913056087514,0.0011952899265903728,0.0039938069315409545,0.004411717048419867,0.0052189254902237124,0.008345414223438749,0.00028318171436644883,0.00343695919443926,0.0055464902209307705,0.0079432233302381,0.003016648851395026,0.0031146740513016123,0.012269530681241217,0.005300892565406263,0.0010901742812251729,0.0029973099692481965,0.0027704427768433576,0.0040126292068030445,0.0031266748070545728,0.006270158220242867,0.0028955102316367697,0.001194151726771935,0.004029839923335627,0.0033094515200811875,0.000600830512768827,0.007149569201005177,0.00545675171659727,0.0023489342408579356,0.005867209175072547,0.005151111864933717,0.012269530681241217,-0.004642796979961084
r85 2 NH2 <=> H2 + N2H2,0.008001984914449643,0.006253900000003928,0.00793337215223977,0.006636604687540776,0.007658109264806911,0.007968888669261206,0.010296390364702706,0.00649159262921251,0.009084970774290702,0.004777868448289509,0.013373623398288416,0.0027015237207632663,0.0028517014668722894,0.0031976084197876593,0.004902556924571456,0.0044130907102758335,0.006866554963618257,0.0067673697209740535,0.006942917989173424,0.007517116942953851,0.003557922503756647,0.0028748893981496494,0.004250460901791998,0.004839484982197334,0.0049822596878578524,0.006453699500708035,0.0068876174598715735,0.006318159173754035,0.005742128364675689,0.008212304309961936,0.008674872286171115,0.009410671951878821,0.00837769293862306,0.007281794404027339,0.013614472813980892,0.0038046871126897045,0.008056865712850239,0.0002990333482005955,0.0011744351190738575,0.0022830121511603634,0.002179454578107264,0.0036827773048141907,0.00421839560910422,0.004471405781349416,0.00536858134373981,0.0075176676023500965,0.0077694962387915316,0.000540999802638016,0.002501014482406313,0.0019884093133601755,0.004430859725833157,0.0004699134294656016,0.000664166171528194,0.002512087849204144,0.006738003889725001,0.004235035793972276,0.0007526673058054533,0.0021099932945369704,0.003301578900624198,0.00406625837702677,0.007067654295877125,0.006370691205080305,0.005037104161300344,0.008919205832796229,0.008443270445811599,0.0014627748900133961,8.248493166884063e-05,0.00037362697152583526,0.0010075572276150191,0.0033902237199479103,0.00626333365260985,0.005665828741785638,0.001285404804503701,0.0010269946335739214,0.002020535637770437,7.28942210743577e-05,0.0006072137425987818,0.003413874247849665,0.0038581091584618285,0.00815092211796997,0.0041295768295182755,0.0005179575370450748,0.005778034653991394,0.004608662952607445,0.003954136425007373,0.00037658428571569027,0.003325503781201522,0.006596241078089867,0.011440189573531842,0.01010259252793421,0.004477240268886666,0.006955740859145317,0.006363006343208399,0.0021130043990594373,0.0016789856500660967,0.0049546657836636865,0.003195129597673991,0.0032036407682092213,0.007519882021096232,0.0017613049924937879,0.008529375005397485,0.007818537852917045,0.00048250960854903386,0.003948490806303977,0.00490003533960565,0.013614472813980892,-0.0033482868434890753
r15 low H + O2 (+M) <=> HO2 (+M),0.00412430189003216,0.0029573276633074945,0.0030249442383856427,0.0026138544118135673,0.002769045936313839,0.0029699234788525216,0.003487478163819796,0.002330302393131579,0.00230906040356141,0.0011692621362449688,0.0054108298903561055,0.006461697064928695,0.003894777132567889,0.0030261970704873785,0.0008619577469010559,3.8919907081691705e-05,0.0015166906697500957,0.0014606634864162394,0.001975058158600471,0.002955228368300019,0.030718110465214422,0.02618843523270246,0.01948115502098971,0.015464183845671876,0.008557723622951159,0.005959007600102451,0.0033610012916096754,0.0017199403084046736,0.0028252941706445977,0.002650445658684625,0.0029333504010320343,0.002235009019256913,0.0007631933142001301,0.002392588956731218,0.004981031173871884,0.0007396155766283777,0.003098564444317712,0.001978561650027113,0.004767740917908331,0.0048317892594285025,0.0027996862059629433,0.0015796370722892619,0.0008672294607924335,0.00035961419170805976,0.001553761661519897,0.0015161329057119743,0.00015712865671303503,0.017283799407234936,0.008875738773882496,0.010584570768610206,0.010567682730833175,0.004715907433633195,0.00591563608174446,0.004363021880223012,0.000643106149337008,0.0012724091090643992,0.0011805165752559168,0.0013650591673028103,0.0015975064147389236,0.0018597347726313639,0.002693087750538686,0.002819404934035859,0.0001085049221018835,0.0016854172735732062,0.0010036823859761398,0.006761019052079263,0.002957874856390166,0.0015275849292044974,0.001442164330718235,3.3036970735119443e-06,0.002631779513637372,0.0019638104125385405,0.02119757673222233,0.01919913483682223,0.012900401834810449,0.007109729579260559,0.007173161809014631,0.0038689480129670832,0.0032296617053553215,0.0027962193290196023,0.0029471555534902587,0.005421148618541863,0.009459550117484334,0.007247349756755942,0.0008801343397176327,0.0006038790502034638,0.0016734567484085236,0.013388802407784232,5.8038720578753596e-05,0.008632118836339188,0.00730756921281063,0.004431594378057759,0.0025742857536835014,0.011763114393075078,0.006006534830960197,0.0008768421272512774,0.00022085063784727532,0.008640179316374256,0.007876764776205747,0.0030120163674547938,0.012265411021257297,0.0015422953361281626,0.002826594123949332,0.0030561891571202014,0.004863908509992685,0.030718110465214422,0.0016387826365005962
r3 H2 + OH <=> H + H2O,0.004785986153367217,0.004296580880015822,0.004550186607443977,0.004778951377322375,0.0033539585031336027,0.00311154579262739,0.004716443494491375,0.00326242684987916,0.006016769576552607,0.0009470420162136515,0.004954945323570266,0.005745022411799244,0.0052452919023906,0.00420216641872991,0.006023660112878933,0.004752776562715923,0.004431292670343038,0.0034192539106220636,0.004117604310048453,0.004234128420641912,0.004603908346594387,0.0052127788622641676,0.006676594508200659,0.00522889947526293,0.006066479068291412,0.005218324109745142,0.004613105159300157,0.004681653641107542,0.0038806388910008717,0.00395285488560499,0.002322348487135333,0.005185242605623656,0.0010844284280892332,0.0032212170877942915,0.0032115301735350966,0.000495353373243624,0.002644610889020653,0.0007764278531091308,0.005088473536170062,0.004486602420423288,0.0042611022384553025,0.00502707796029627,0.003916679010741842,0.0050918858148869366,0.004663783544994671,0.004806577598291096,0.003092727817046428,0.004407768256074411,0.005198200386160272,0.004418550836168261,0.002174590185657917,0.009311328609045343,0.004479811148649299,0.004897095269746702,0.007609738504521402,0.0032149864179031678,0.00332842669914474,0.00275007236528063,0.003192912446485265,0.0028905791441516076,0.003013263245917925,0.005220365949849595,0.005055545427920505,0.0038378138155567483,0.0048662612904171185,0.0037374391851861173,0.004012475470933043,0.004119084334209392,0.004466516501654035,0.004409710511675271,0.004164610659818473,0.003885685562946062,0.00318173471449855,0.004778717519621959,0.003033489749704997,0.0045054237072321476,0.00488192107204591,0.00508838400962791,0.0041787790016548625,0.007694159485279693,0.0033532195007199795,0.004471223362298191,0.0002256919061810819,0.0030563610426721293,0.010165656429432493,0.0060299379229902484,0.0035079563695598914,0.00613925011508479,0.0006016823146488826,0.0011884363904440393,0.0030070194525265927,0.004570345638779724,0.005800453114796328,0.0029445754574993375,0.001660658447167194,0.003981765482811531,0.001005020848333839,0.004366789945973268,0.001809008739054616,0.007834304249972623,0.004807057240920963,0.0013118078824172507,0.007376038998255995,0.0017419979699287652,0.004167490763348324,0.010165656429432493,-0.0038768820003903227
r67 NH2 + NO <=> H2O + N2,0.0009367828296053544,0.0002951771316267767,0.0008136989059926329,0.0004002314786123404,0.0010822831188638548,0.0012487387904457018,0.0011566354292722855,0.0013327644726717927,0.003178087935978258,5.4276890544578625e-05,0.0015962315923128449,0.008488145385749477,0.0068822165778809835,0.0056804874092703595,0.002944619630818582,0.0028666900615136235,0.0008154062831447159,0.0010407638662388362,0.0008265312955150503,0.0008445143547523429,0.020593743872422864,0.016199358624560657,0.012473805620007366,0.010632015958315302,0.005361918061907434,0.003779936899278693,0.001833427761592747,0.0016579994447096917,0.0011344966790551912,0.0009443038567417747,0.0010198948168124488,0.0010699567707777298,0.00042830182223584627,0.0009885186754840691,0.003921080119656757,0.00022871277576355713,0.00047050419798506357,0.00011330360785195873,0.008362728287836768,0.007535309832108225,0.005089734587212799,0.004187953071120063,0.003531476452676828,0.002963111002203923,0.0014932237738809176,0.0018894892408688412,0.0006910138863156263,0.014498253859771118,0.011474783148691275,0.010515367838214442,0.010359123203733731,0.005373633451094509,0.007768421768126609,0.0032366204638721438,0.0020802281472644658,0.0027666832609314317,0.004174308344909991,0.003462524611076492,0.002436505357453447,0.002071811523449095,0.0015057165508537327,0.00022315779966383735,0.0004821849317722632,0.0002447026153611052,0.0004979242702237156,0.011329443092024601,0.00624850514151826,0.005213024129648425,0.004138410867047167,0.0029465064300485447,9.964616945254842e-05,0.0017325506470131282,0.017463007005235627,0.015333920654445268,0.01085028373757894,0.006637713688574855,0.007369535501413969,0.00436333139479591,0.0037576833124810956,0.0006985810348485394,0.0006522946114075473,0.00018360705076267766,0.0011246395370733244,0.00034332862380979115,0.0008846906121752474,0.00012457908523648748,0.000253088794628236,0.008516126252406954,0.0002742873342052909,0.007943797778141156,0.0018695976117905871,0.004545138262811835,0.0027554301243759866,0.0022409023805693433,0.0018234289603146993,0.0013686176032508212,0.004158364132959592,0.009884621972389644,0.010118230348109488,0.006757078538621276,0.00286016512223477,0.000266480374064546,0.005346172391517244,0.003522762874776142,0.004040876225677082,0.020593743872422864,0.0034747089531197844
r83 N2H2 + NH2 <=> NH3 + NNH,0.0013022219420072932,0.0027037213099543986,0.0010847676438473603,0.0004289528196192921,0.00036871389675511803,0.0012794587559330803,0.00044015886566639063,0.002062436837490527,2.6959970112298768e-05,0.0010001281253249731,0.001277023465013074,0.00419585202877766,0.004013828890739958,0.004238180417237262,0.003187362478346533,0.0029632121937107733,0.0025321111342773814,0.0015863482978014836,0.0016666810711355048,0.0016582633661847556,0.007682402536587328,0.007253227026313324,0.005007959084516303,0.0054080978590566224,0.004166844385243549,0.0026352103348682393,0.002698463766367811,0.0032014313297020346,0.0027092152941748716,5.640243177032728e-05,0.001884837922791357,0.0003102288693277752,0.0016917330434125788,0.002210070177606789,0.0029383252305890143,0.0019680059419575112,0.00046554661389146165,0.0017248678027553712,0.005059536866564726,0.0061346661352202,0.004616614511593738,0.004699494984931917,0.003644219237597193,0.003462129701192651,0.003832267620088235,0.0034639176217625975,0.0025866532884491365,0.006401883537402048,0.005181304902703958,0.008023369434726656,0.009463537190225675,0.006501140905526741,0.006795348815480501,0.0054162048880931355,0.003038329863704242,0.006478899390413609,0.0053530320627746516,0.004895387199642781,0.004249060661148586,0.0039548984041747805,0.0030998789771343235,0.002012325326431914,0.00477153377520345,0.0029451726960108967,0.0005268316545901665,0.006562630438399023,0.005777710775124029,0.005765210241778322,0.004803516156129177,0.0033656124829693746,0.003483200583541663,0.0038723874686642716,0.009622758844908371,0.008413301359419263,0.00794692005852815,0.0061753371301956584,0.006908326858977826,0.004214683255693585,0.004286363449650646,0.0027059828630970374,0.002536929758904449,0.0024834731843604574,0.00027429142489697445,0.0014357354014910137,0.003630758337847499,0.007576125233520123,0.004847372859676134,0.001727719964154734,0.00017442376308373367,0.015427896546674511,0.007963548212941358,0.010056652068349136,0.006750871957427539,0.0024031492548323833,0.0014648979949346984,0.00213772233001005,0.004382501391466834,0.0008755407452062752,0.008064326074439975,0.0016347645951590216,0.010121236372989176,0.011952290916204847,0.000341352606443818,0.0048753619893251296,0.003996920940048771,0.015427896546674511,0.003765195779071376
r175 H + HNO <=> H2 + NO,0.005212911859383243,0.004426682360453016,0.0037506789971647387,0.0034164032950560006,0.0021146955523773797,0.00342716051609505,0.0027484368556489596,0.001966247041807152,0.0007255609294471426,0.0012957608203003107,0.0023750780634957365,0.006022825103370794,0.005962457914733984,0.0065811371005708875,0.004701580805580506,0.005252888796985835,0.005018640191920366,0.005360153728463902,0.004198527896978134,0.0031234977379172003,0.005287427269072925,0.005797425024838166,0.005967686653508528,0.0060797484368817975,0.004913462241217411,0.00543993907759886,0.0049219789509557434,0.004496974332384426,0.003145832391255562,0.0034721059499866003,0.004812462859541361,0.0011440581761852785,0.004180735479094554,0.001416195916107184,0.0002560362101348955,0.0077615064385815665,0.0005073925998184443,0.009344872474771901,0.007093198496940841,0.00660639673987976,0.005677179935539036,0.005046443628763007,0.0053718707529212635,0.005829553630872555,0.006164855681241276,0.005205968974629184,0.0034941652641845467,0.005996556838397908,0.0001780833735824114,0.0033751115598565987,0.0039097013175084985,0.003107315454382223,0.003324677932699,0.00521327557159041,0.004276135381303601,0.006647403251128573,0.005344505931619024,0.0053876362708107205,0.00586678563927734,0.004538631600829976,0.004621197819760839,0.002671467106903078,0.005709273727122314,0.003716955044704638,0.003521686825542559,0.00570734166348274,0.005871085029134342,0.005835468625438238,0.0055989794063385735,0.0049337767857916175,0.004516081211324107,0.001704460477818724,0.003977532521752646,0.0025420482707309996,0.0056855757178064775,0.004381673683688508,0.0054551235493503995,0.003850977782747142,0.005008690022914902,0.0032706919675039303,0.0014667260386054262,0.0015496572176323116,0.0020766315310638255,0.0013159635961750597,0.0024890567785200413,0.0015466809411733222,0.0037850819998502742,0.0005971063374021351,0.00010479872341198882,0.0052797391212657365,0.0037318424696768777,0.0011943677177431306,0.0028489805798763744,0.0022472522429197624,0.003938524094243557,0.0010848124729481942,0.004529765806440284,0.0013132955374726182,0.0011181242486359825,0.00256032336417588,0.008220735221161592,0.0039448249186715065,0.0034202611438049466,0.0016338136259553728,0.003989048771599292,0.009344872474771901,0.0037744498371709376
r40 NH + O <=> H + NO,0.002810585572746146,0.0027929711609359104,0.003593220928714163,0.003099552653729821,0.0021278262387551274,0.005253538737903252,0.003008915160712559,0.0029516896573895473,0.0023500822582314543,0.008004370703449023,0.005270518945032787,0.0020665908876773493,0.002986690033882646,0.0038558206069811054,0.0027252177478051484,0.0035841351266059397,0.0026462954446458678,0.0036186725005347806,0.0036807626741506188,0.00247016669517476,0.001990138510839484,0.0024897388655324244,0.0023693279537863672,0.0017117475869322005,0.0021713168282157928,0.0027843996310620454,0.003046370120791029,0.0046970381318298254,0.003017318600087859,0.0032933892464449225,0.003778851532636429,0.002973555790514043,0.005353782515193128,0.0024660661023737387,0.003168342729550148,0.008492394395378739,0.002687276446291674,0.010114974196126381,0.0031001668957499726,0.004024550336702763,0.0033604798908904404,0.003945658125734196,0.003536077835825081,0.003457349747266809,0.005389871907077261,0.003166972822742847,0.0037281207931851674,0.002412690206164046,0.004812990466456618,0.003784717175938241,0.003007341091869071,0.00029800528249673694,0.004600145266678863,0.0009542529023132847,0.001043453832173528,0.005092680272389981,0.0033587927310275477,0.0037832543488928584,0.003168818011620199,0.00445390152935925,0.0034909501144978947,0.0034353980864312156,0.0036390433420678677,0.004447927953258921,0.003556013539153257,0.0024390807577930355,0.0026462349882052164,0.003417161736308961,0.0026217126126340086,0.0033227617583816657,0.0028714125533544073,0.004082171806063894,0.0016726635252846426,0.0005970484798616385,0.0028758079686235535,0.0020337108636489408,0.0013201477464164053,0.002317395603412001,0.003140669399812708,0.0008232274650971433,0.0017392679299589773,0.0010108893956328364,0.0018791744250100959,0.002906896146777936,0.0006444987779975512,0.010785076981817167,0.0051021187696879714,0.0012906534178989454,0.0023209804216326063,0.004981961343609911,0.0017444968606634052,0.0038796034151960808,0.004480348897032633,0.0021840080008857566,0.004072912074034353,0.0018886316889947564,0.002454067011370573,0.0010921592890484443,0.0038904447844726087,0.007547374285264192,0.009314014163386756,0.006730290111894611,0.0020017752188846564,0.0038937130074737127,0.00339009462605897,0.010785076981817167,0.0030825274471862982
